id,label
32176,0.9780547455710025
32177,0.9619822867100623
32178,0.9694062459665819
32179,0.9799728147093995
32180,0.991600903485261
32181,0.9648859314778675
32182,0.9955145363567338
32183,0.9999253604003925
32184,0.9965274027743483
32185,0.9851154420618973
32186,0.8415836812030506
32187,0.9883514814146512
32188,0.8688420019848472
32189,0.9698122704219903
32190,0.8062178712645918
32191,0.9585193955149147
32192,0.875275762306738
32193,0.9998246200590575
32194,0.9678822660440356
32195,0.8384308348731666
32196,0.8203364738006292
32197,0.8574124296969869
32198,0.9047929475304601
32199,0.9811508832711922
32200,0.8904460458909227
32201,0.974024288235653
32202,0.9764614435244374
32203,0.9955145363567338
32204,0.9953282580203551
32205,0.9162858556881265
32206,0.9923493721407469
32207,0.9886836603177687
32208,0.7939886792599249
32209,0.9926214974086627
32210,0.9925967213950075
32211,0.9463889074635021
32212,0.90554858413908
32213,0.9811508832711922
32214,0.9828956376979725
32215,0.9966313756085584
32216,0.9977134012749734
32217,0.9047929475304601
32218,0.9536385431023751
32219,0.9985349695049984
32220,0.9325276343243691
32221,0.9908964218290397
32222,0.8631326487385621
32223,0.9985999549049649
32224,0.18054612288949612
32225,0.9018440345289288
32226,0.9999541498996817
32227,0.998406638952745
32228,0.9923493721407469
32229,0.8596546312162906
32230,0.8738133251156126
32231,0.9998800193072456
32232,0.8456549282393904
32233,0.9354684144311406
32234,0.36996775481453836
32235,0.9989485496843872
32236,0.9725486327369772
32237,0.988069065427174
32238,0.9480148646610739
32239,0.9264547170977151
32240,0.8718808318456763
32241,0.5170484942651943
32242,0.9906205116918297
32243,0.9836041477645402
32244,0.9321307130335732
32245,0.8468879033795889
32246,0.9955145363567338
32247,0.9983117163549107
32248,0.9365558109938328
32249,0.998229329476795
32250,0.9348611014646669
32251,0.9721793930165594
32252,0.9888018342449847
32253,0.9947086306424348
32254,0.9996716154533024
32255,0.23691288341095795
32256,0.9987753306354831
32257,0.9186188851762063
32258,0.8503322217365915
32259,0.9888190494105237
32260,0.9981313834958284
32261,0.9148773404877273
32262,0.9450548516059926
32263,0.9874730478315003
32264,0.9731095181677111
32265,0.9992731257744196
32266,0.9640706699293213
32267,0.930581589959278
32268,0.9914153824924087
32269,0.9668282445954416
32270,0.9996093023897467
32271,0.9974003630083812
32272,0.9211562546326997
32273,0.9955145363567338
32274,0.8503037527575861
32275,0.5602228710282284
32276,0.9994245139773336
32277,0.9929428064459708
32278,0.9961541631915832
32279,0.9916623493056508
32280,0.8894000968875355
32281,0.7880584378361843
32282,0.9992962813524517
32283,0.9998208652091969
32284,0.9906075839996336
32285,0.9333020696815694
32286,0.9880590854578001
32287,0.9888584966916759
32288,0.9259547098864163
32289,0.9992886706272015
32290,0.8546275781732362
32291,0.9999472400701255
32292,0.949778738726013
32293,0.9965318842612615
32294,0.9980145247066791
32295,0.9338370518711651
32296,0.9981014607497442
32297,0.9598811754661762
32298,0.9621795643465473
32299,0.9683586419684149
32300,0.9644809513454966
32301,0.9924144258283119
32302,0.8999014391796607
32303,0.9752860432909739
32304,0.9845252153780168
32305,0.9868411928571814
32306,0.8600179280925523
32307,0.9980925495487813
32308,0.965368694001607
32309,0.9928012590600989
32310,0.9980896419537949
32311,0.9949178874355903
32312,0.9711358086839408
32313,0.917249433400463
32314,0.0680089773016187
32315,0.9901373502077226
32316,0.8992947330850417
32317,0.9047929475304601
32318,0.9699236507009011
32319,0.1885291218974985
32320,0.9934010142854524
32321,0.9994979087165051
32322,0.927619454821566
32323,0.7870113393390268
32324,0.9442601694141948
32325,0.9768984346512091
32326,0.8966871674107556
32327,0.9239107076785914
32328,0.873981616374927
32329,0.897805626495386
32330,0.9937189294209327
32331,0.9047929475304601
32332,0.9286426584201724
32333,0.9916383709274926
32334,0.9073050157082219
32335,0.9799661766272324
32336,0.9373027915660593
32337,0.9855075266336438
32338,0.9128783646157019
32339,0.9047929475304601
32340,0.8033477181042606
32341,0.8732270932328907
32342,0.9774802867582111
32343,0.997159955930517
32344,0.9553609582275435
32345,0.9903751158603308
32346,0.9971554945821015
32347,0.9847344858362572
32348,0.99502090263871
32349,0.9753867013511315
32350,0.9517734508223266
32351,0.845209100957836
32352,0.9779030553580768
32353,0.9294253700249978
32354,0.8934712396979094
32355,0.9998279902804806
32356,0.1871801370041093
32357,0.9863694583243636
32358,0.9047929475304601
32359,0.9988646867573652
32360,0.923701037429834
32361,0.9557738214979797
32362,0.9955145363567338
32363,0.8410618341515591
32364,0.8914509169163976
32365,0.9626280800860889
32366,0.9047929475304601
32367,0.9047929475304601
32368,0.9977978319971982
32369,0.29412485322899906
32370,0.8835164001970246
32371,0.9240664525333603
32372,0.9029688307907677
32373,0.9770043072785797
32374,0.9961541631915832
32375,0.9993087384147473
32376,0.9730995938530338
32377,0.9923493721407469
32378,0.9969592169428839
32379,0.9963753189791809
32380,0.8081560049169096
32381,0.9765069284152699
32382,0.979089321430353
32383,0.9047929475304601
32384,0.9964147906452667
32385,0.49001674706899734
32386,0.9994968261649066
32387,0.9982740319380601
32388,0.9653424301004859
32389,0.9180530674577905
32390,0.6218601196858972
32391,0.9924363538637329
32392,0.5648241104363856
32393,0.8458802375086555
32394,0.9694325105078326
32395,0.9902359128414452
32396,0.9670391549705849
32397,0.9422751626661289
32398,0.9994552271920433
32399,0.9987179572594043
32400,0.8652790506292869
32401,0.9711708591031681
32402,0.9902981650884768
32403,0.980325000854483
32404,0.8556812833227253
32405,0.9047929475304601
32406,0.9723222080402874
32407,0.9957499633049384
32408,0.9955670217093802
32409,0.9826934205137755
32410,0.9680726616479827
32411,0.9912083649440301
32412,0.9488005861106963
32413,0.9969995897761896
32414,0.900765546405886
32415,0.9524949620988884
32416,0.9776883466853158
32417,0.9906025188607683
32418,0.898979399069478
32419,0.9910057466008265
32420,0.8049041478111144
32421,0.9764768328556873
32422,0.868028231233585
32423,0.9761591996198972
32424,0.5697402704942869
32425,0.9619822867100623
32426,0.9477858363309017
32427,0.9911260239256693
32428,0.9911862059101427
32429,0.9748867373859392
32430,0.9901766803225975
32431,0.9951228455128452
32432,0.9996732813824728
32433,0.9512318405580755
32434,0.998324911596152
32435,0.9101723240311513
32436,0.9986318192166991
32437,0.9956039983785506
32438,0.9913967387458902
32439,0.9985657924680496
32440,0.9528583719882464
32441,0.8645850380904412
32442,0.9782886302976292
32443,0.9955928542821862
32444,0.8629611729427601
32445,0.7674653845126221
32446,0.9347407633647908
32447,0.951747299513187
32448,0.9999990022120759
32449,0.9663389834567373
32450,0.5964162423454537
32451,0.9967238434553799
32452,0.7928546799066509
32453,0.9831328864958886
32454,0.6209281940567976
32455,0.9980992686917352
32456,0.36777614047349094
32457,0.9770043072785797
32458,0.7303280326730606
32459,0.9999971646383293
32460,0.9232012557491902
32461,0.29412485322899906
32462,0.9934307994287703
32463,0.8728078314219219
32464,0.9999764863374967
32465,0.9996852054195459
32466,0.9989484613798165
32467,0.9908766282692008
32468,0.9921093074821811
32469,0.9893257663634919
32470,0.8432545170887167
32471,0.9985765125500733
32472,0.9521782679075486
32473,0.9557583793446499
32474,0.9967262443885552
32475,0.7693782603845334
32476,0.9271386098861814
32477,0.9890409752880872
32478,0.9779251239809531
32479,0.974891935140187
32480,0.9855312077283133
32481,0.9589160367559613
32482,0.9898892292926451
32483,0.9417736943406759
32484,0.9831644995997151
32485,0.9976872870737625
32486,0.9528500376677631
32487,0.9977978319971982
32488,0.9986379696340648
32489,0.9465304668523955
32490,0.9443114316725205
32491,0.43763883673960313
32492,0.8513036927085744
32493,0.9670436649425249
32494,0.35371391517609174
32495,0.9906806837212113
32496,0.9737518584054586
32497,0.9900162803706909
32498,0.9778678541643594
32499,0.9849196819927684
32500,0.9992060568087178
32501,0.9953913402658067
32502,0.9941245233787872
32503,0.9978139639839151
32504,0.3878406856803235
32505,0.9070750459589135
32506,0.9859942544167326
32507,0.9940018965132635
32508,0.9994886862510584
32509,0.9883695219696362
32510,0.9931210650759102
32511,0.9989567714514557
32512,0.9995358232123842
32513,0.9739462117882667
32514,0.974024288235653
32515,0.9999523423474098
32516,0.9999928979333295
32517,0.9047929475304601
32518,0.9955145363567338
32519,0.9457026859113735
32520,0.9047929475304601
32521,0.9949301808456628
32522,0.9906806837212113
32523,0.9071065424209628
32524,0.9648836858929543
32525,0.9832233132441167
32526,0.9999432591494747
32527,0.9995498491507234
32528,0.9977134012749734
32529,0.9978206277226241
32530,0.9887442547856365
32531,0.9993945530129799
32532,0.941272115752963
32533,0.9349292709329173
32534,0.9961541631915832
32535,0.9797877889129002
32536,0.9161219374690506
32537,0.998719150293339
32538,0.9911260239256693
32539,0.9952723348647395
32540,0.9748652875386529
32541,0.9878905333739635
32542,0.9841257778404815
32543,0.9047929475304601
32544,0.9991820242412772
32545,0.9811508832711922
32546,0.9047929475304601
32547,0.9998916991048549
32548,0.9955145363567338
32549,0.9913211755695833
32550,0.9906075839996336
32551,0.9619653824040217
32552,0.9535002019937813
32553,0.6418509813991315
32554,0.9792615888738644
32555,0.9863694583243636
32556,0.9850343051299587
32557,0.9774448953567101
32558,0.9751676797595069
32559,0.9966372319312381
32560,0.6063329122706528
32561,0.9948977203479012
32562,0.8081560049169096
32563,0.9047929475304601
32564,0.9129165216811734
32565,0.9579930779045618
32566,0.9544857684460483
32567,0.5605366244696344
32568,0.9765023541851361
32569,0.06700815486058209
32570,0.9997417723793228
32571,0.995087043133203
32572,0.9954945535545184
32573,0.9889697367452439
32574,0.9047929475304601
32575,0.9998530537387126
32576,0.9047929475304601
32577,0.9385933749557284
32578,0.9893559971309531
32579,0.9916956191097421
32580,0.9313434904175851
32581,0.9060487660723607
32582,0.9193826822463229
32583,0.9926660415501358
32584,0.9265818850269284
32585,0.965125018326642
32586,0.9979215827488892
32587,0.9998689272188347
32588,0.9999046994479621
32589,0.9962613256456527
32590,0.9977978319971982
32591,0.45241777750792367
32592,0.8905147731355249
32593,0.9998750535689237
32594,0.9955145363567338
32595,0.985290809634926
32596,0.9961484282045162
32597,0.9897970755932994
32598,0.9999676048065756
32599,0.9999435569240351
32600,0.9924317959370373
32601,0.9856522666624089
32602,0.9978547005135483
32603,0.6648987004302779
32604,0.995887369526658
32605,0.9947369209341371
32606,0.14753062988602894
32607,0.9930773287473661
32608,0.999990304224313
32609,0.9483178910891126
32610,0.9978972762428391
32611,0.9909277284503305
32612,0.5586543315788038
32613,0.998420763943491
32614,0.9460038483516124
32615,0.9384378051163007
32616,0.974024288235653
32617,0.9955145363567338
32618,0.9047929475304601
32619,0.9871329477043331
32620,0.9850448223348103
32621,0.8801589907647742
32622,0.9997719297039684
32623,0.9934248332063442
32624,0.9953663119702512
32625,0.9995830069064503
32626,0.5342764794766173
32627,0.9987992838421749
32628,0.9955145363567338
32629,0.7828157814222912
32630,0.9047929475304601
32631,0.9689987111732465
32632,0.9960958223906278
32633,0.9986138253824784
32634,0.9047929475304601
32635,0.9047929475304601
32636,0.9121877001364106
32637,0.9844930181867011
32638,0.9733976681360258
32639,0.9884097739704466
32640,0.9996782988228784
32641,0.8873498909168478
32642,0.9732353016683709
32643,0.8411067356724011
32644,0.9267012112346904
32645,0.9921022527627517
32646,0.9698845251400736
32647,0.9966705449481262
32648,0.9704048699154351
32649,0.15571970084791942
32650,0.9976872870737625
32651,0.9968558392076633
32652,0.6460908512045996
32653,0.9967857555480282
32654,0.8979512225868262
32655,0.010370380062956763
32656,0.9745940444441451
32657,0.4423274675981642
32658,0.8614695299147977
32659,0.9794110652263367
32660,0.9884430693730247
32661,0.9919338654711835
32662,0.995676548937718
32663,0.9316837596574844
32664,0.9969109630055152
32665,0.9882625340106265
32666,0.9966615107879839
32667,0.9999012660172455
32668,0.9979373286282496
32669,0.9675651187291849
32670,0.3012554124286867
32671,0.9051931436490115
32672,0.9069791743540699
32673,0.974024288235653
32674,0.9817862244507907
32675,0.953163943814394
32676,0.9915592607617294
32677,0.909419116233337
32678,0.9070361008285563
32679,0.9901636369778486
32680,0.9916933650128248
32681,0.9995767282300492
32682,0.9759543183509339
32683,0.98993795727272
32684,0.9950397445723436
32685,0.8173503285206205
32686,0.9733948087318495
32687,0.9587072029857798
32688,0.9987436898876073
32689,0.9228773631198753
32690,0.9969143579966757
32691,0.8896389416514886
32692,0.9941304100281675
32693,0.9361461689703916
32694,0.9861815803103804
32695,0.9933021458345113
32696,0.9987705560853029
32697,0.9942734015044741
32698,0.9047929475304601
32699,0.9163609965230587
32700,0.9955145363567338
32701,0.999106714715903
32702,0.9047929475304601
32703,0.9047929475304601
32704,0.9988092644966204
32705,0.9927052427235801
32706,0.964355807099406
32707,0.9950420327703792
32708,0.938944429512874
32709,0.48485989102642746
32710,0.9943834503192506
32711,0.9565439874899642
32712,0.9368796380811053
32713,0.9961541631915832
32714,0.9361461689703916
32715,0.9104619824016283
32716,0.9999128124794087
32717,0.13881063964551843
32718,0.9981747233885311
32719,0.9902530488378948
32720,0.9923493721407469
32721,0.9047929475304601
32722,0.9075826315440173
32723,0.9644632596043582
32724,0.9975950084037951
32725,0.9755761280789451
32726,0.9983972428878655
32727,0.9950444284948725
32728,0.9967029423466502
32729,0.5813617348559035
32730,0.9069791743540699
32731,0.9854554913792591
32732,0.9994134041816256
32733,0.99916144339007
32734,0.9556211000613425
32735,0.9752360399483069
32736,0.9872599812629306
32737,0.9946752044543843
32738,0.9341335241721339
32739,0.9333952334621802
32740,0.9047929475304601
32741,0.999334550098025
32742,0.9979883750741568
32743,0.9680726616479827
32744,0.920946005575174
32745,0.9998755011719545
32746,0.9602206107199333
32747,0.9963320876131622
32748,0.8097395336220957
32749,0.8659102905655743
32750,0.9739851601551867
32751,0.9817504787183855
32752,0.9925920053599014
32753,0.9891935327589029
32754,0.9788111202385533
32755,0.9426981297461863
32756,0.3911677039317659
32757,0.9950260492499584
32758,0.8396037524735678
32759,0.9901636369778486
32760,0.8875182690206848
32761,0.99334543085892
32762,0.9897812130788093
32763,0.9968623402248591
32764,0.9976872870737625
32765,0.9047929475304601
32766,0.9967718410300874
32767,0.9247630060647809
32768,0.9923493721407469
32769,0.8607052333697139
32770,0.5869605165445269
32771,0.9403741824377984
32772,0.9860460871688641
32773,0.9688344368751014
32774,0.9047929475304601
32775,0.988119930583922
32776,0.8922603470330839
32777,0.9936135184249633
32778,0.9998401506916008
32779,0.9979367340433806
32780,0.9944751237461884
32781,0.9835742841150067
32782,0.987751649145544
32783,0.9976420738629188
32784,0.999386607709069
32785,0.9977978319971982
32786,0.9923493721407469
32787,0.9276184395820912
32788,0.012717613450195286
32789,0.9989567714514557
32790,0.9290996590151368
32791,0.2110915191993603
32792,0.997477725996436
32793,0.9980845143387505
32794,0.9975893584615346
32795,0.9887103162021101
32796,0.8833753186946475
32797,0.9768885730621751
32798,0.9804754361178409
32799,0.8479564999467845
32800,0.9659502756765507
32801,0.9481098688428593
32802,0.9815749308630736
32803,0.9684582090627601
32804,0.9362990534641378
32805,0.9990989887325646
32806,0.910970304085202
32807,0.9699236507009011
32808,0.3467777394186421
32809,0.40884265455847413
32810,0.9619822867100623
32811,0.977230266630125
32812,0.16804714019571665
32813,0.9993579938384315
32814,0.9429322301068698
32815,0.7439126084433424
32816,0.9955145363567338
32817,0.9977978319971982
32818,0.8427049165090376
32819,0.9910815394330903
32820,0.9572545362131244
32821,0.9821835923985079
32822,0.19593546238096127
32823,0.9355252255634652
32824,0.9552212827016351
32825,0.9571992956842673
32826,0.9047929475304601
32827,0.9990528522858001
32828,0.9720747074141588
32829,0.991319330930934
32830,0.9665927496467906
32831,0.998123555375635
32832,0.9224689030827575
32833,0.9301538637019711
32834,0.9117504118053699
32835,0.9828521690189634
32836,0.8617300580488674
32837,0.9994968261649066
32838,0.9911260239256693
32839,0.8702973095121003
32840,0.9678247437993154
32841,0.9770043072785797
32842,0.9989130666791011
32843,0.9790115946847012
32844,0.9974512969712569
32845,0.9920478129787539
32846,0.9999667950847255
32847,0.9797247716795298
32848,0.998164692301053
32849,0.014141989882518247
32850,0.870865843778971
32851,0.9047929475304601
32852,0.9517292939088391
32853,0.8371760905084762
32854,0.9557738214979797
32855,0.9949784699699896
32856,0.9047929475304601
32857,0.999874286445769
32858,0.9123627353495153
32859,0.9856127518707111
32860,0.9817685841863834
32861,0.9047929475304601
32862,0.9876219052624442
32863,0.9959307537743145
32864,0.9853755464235926
32865,0.9901885800400481
32866,0.9814437129395787
32867,0.9327336405991515
32868,0.9750312081110003
32869,0.8606163656173904
32870,0.7244448045457512
32871,0.997668062379071
32872,0.9982426391533636
32873,0.9794961394402346
32874,0.9750931590008499
32875,0.9997695670209771
32876,0.8999249221804775
32877,0.7855771872921359
32878,0.9847948383011547
32879,0.8905147731355249
32880,0.9932418078983769
32881,0.9997373223057862
32882,0.9645091004163762
32883,0.9946884955359568
32884,0.9983302488237841
32885,0.9961541631915832
32886,0.9923493721407469
32887,0.9803031669877472
32888,0.9688461597147399
32889,0.9047929475304601
32890,0.998420763943491
32891,0.997107476036179
32892,0.9906075839996336
32893,0.7604828585011694
32894,0.9047929475304601
32895,0.9127574192287289
32896,0.9079269596443731
32897,0.9413233288055235
32898,0.9974255641577311
32899,0.9047929475304601
32900,0.9807060274197986
32901,0.9919455878040273
32902,0.9933538236393558
32903,0.9727945695521331
32904,0.9951928201214189
32905,0.9366140982820572
32906,0.9961541631915832
32907,0.9567146767274313
32908,0.9869597910562141
32909,0.6382605580908695
32910,0.999559831849898
32911,0.8944707241217204
32912,0.9964173549883827
32913,0.9959921776235071
32914,0.980480181668642
32915,0.9865220948155046
32916,0.9394728680527398
32917,0.9992505038116262
32918,0.9547884501405507
32919,0.998967819472913
32920,0.9635074531811709
32921,0.9871332114862883
32922,0.9819013232952464
32923,0.9769115824580412
32924,0.9999887750875859
32925,0.7974080395914223
32926,0.9976688926028432
32927,0.998857478926628
32928,0.9830714498934914
32929,0.8503322217365915
32930,0.9859824405347134
32931,0.9808307350294362
32932,0.9531441829275636
32933,0.9047929475304601
32934,0.9309011662008985
32935,0.9938667535681691
32936,0.9784599860421564
32937,0.8451856494657801
32938,0.9918356754784305
32939,0.9694833720182267
32940,0.9977945227230691
32941,0.9648444722725122
32942,0.9878778559737146
32943,0.9872955652051114
32944,0.9609566669926328
32945,0.9485102499139636
32946,0.9994658979989776
32947,0.99745276799984
32948,0.9047929475304601
32949,0.9694335345130927
32950,0.9164927682142346
32951,0.9345120233853035
32952,0.11560679016459796
32953,0.999536243148873
32954,0.9636875047020025
32955,0.9339487197711769
32956,0.982003871503083
32957,0.9981041838216038
32958,0.9976872870737625
32959,0.9975734920959236
32960,0.9905935645237641
32961,0.9940701350630479
32962,0.9777079969776136
32963,0.8790488867280363
32964,0.9981079041677132
32965,0.92859165857789
32966,0.9532730442046109
32967,0.9989730264647061
32968,0.9959441690649569
32969,0.589137941520794
32970,0.9562861665615416
32971,0.9047929475304601
32972,0.5485442167779332
32973,0.9047929475304601
32974,0.9988391271261751
32975,0.9942490275378243
32976,0.8927066758481137
32977,0.9961541631915832
32978,0.9557738214979797
32979,0.9983799131418655
32980,0.9948383814904866
32981,0.9047929475304601
32982,0.9981209693346926
32983,0.9863694583243636
32984,0.9925970090478179
32985,0.9047929475304601
32986,0.9047929475304601
32987,0.9973352140389165
32988,0.9969663304833919
32989,0.9959294252279643
32990,0.9996822922751558
32991,0.9047929475304601
32992,0.9753314462511142
32993,0.7470934748860871
32994,0.9999999684353851
32995,0.9950373450136958
32996,0.9977269085204328
32997,0.9519735659787772
32998,0.9772398197158779
32999,0.9047929475304601
33000,0.999992896389288
33001,0.6164737909506186
33002,0.9952403700952142
33003,0.9790278352946794
33004,0.94222386452958
33005,0.9602522624668323
33006,0.9877933204888244
33007,0.999585256640352
33008,0.9983591494232137
33009,0.9995334659866005
33010,0.8803649585992468
33011,0.8946958133444157
33012,0.9876345097235646
33013,0.9635928124390999
33014,0.9994932992139953
33015,0.9593859155425817
33016,0.9047929475304601
33017,0.9998602672593362
33018,0.9163615026744885
33019,0.9913835104932106
33020,0.9999964093642898
33021,0.9976872870737625
33022,0.9925547287307748
33023,0.8457893798120676
33024,0.9650517417116359
33025,0.9746312434683014
33026,0.9631512344074841
33027,0.9417546126115621
33028,0.9960520567670306
33029,0.97032398650616
33030,0.990082131197227
33031,0.994350062521666
33032,0.9424215298301732
33033,0.9549281711934635
33034,0.9980992686917352
33035,0.9980560749077704
33036,0.9750278394093342
33037,0.9485971020580488
33038,0.9851988390509837
33039,0.9575679625955685
33040,0.7843122907660997
33041,0.992348548633307
33042,0.9851182290107279
33043,0.9631596791510488
33044,0.9861951730502283
33045,0.9047929475304601
33046,0.9831952876643683
33047,0.9175595631667133
33048,0.9273344132568192
33049,0.9978224589470323
33050,0.9459744440770482
33051,0.9997222987541009
33052,0.9641762553389671
33053,0.7561711231220493
33054,0.9988916981463263
33055,0.9941257755831847
33056,0.9630140057907488
33057,0.2361117885381635
33058,0.2021801182010433
33059,0.9047929475304601
33060,0.9360688931839729
33061,0.9928926096295067
33062,0.9983349390079306
33063,0.998779820817055
33064,0.9931984710981488
33065,0.9786160546772265
33066,0.9983241291138205
33067,0.8097395336220957
33068,0.9945119953460465
33069,0.9989825657410231
33070,0.9047929475304601
33071,0.9944297908372541
33072,0.9987997925291657
33073,0.9681424124618001
33074,0.9971441839513318
33075,0.9758391959692843
33076,0.9955145363567338
33077,0.01937264704687125
33078,0.9650485621500141
33079,0.9883993291794265
33080,0.9803310601617855
33081,0.9462779366937568
33082,0.9735366348163017
33083,0.998887256603436
33084,0.9723159679132451
33085,0.9999622901166744
33086,0.9961541631915832
33087,0.9922515055546366
33088,0.979449649102369
33089,0.01466973534225613
33090,0.9524496490147029
33091,0.9975462597392432
33092,0.996651196966936
33093,0.9328323300530557
33094,0.9436727063840054
33095,0.9906075839996336
33096,0.917768602911625
33097,0.8560364011555326
33098,0.6143418913177703
33099,0.9994648330797206
33100,0.9979782003029218
33101,0.9513193094214804
33102,0.9752169283666218
33103,0.9327544451454652
33104,0.950476362075137
33105,0.973545048827532
33106,0.880822107477124
33107,0.9373500654163653
33108,0.9971071064934853
33109,0.990103498623438
33110,0.9719078606355382
33111,0.9348450116796806
33112,0.9288725013690116
33113,0.9590390187787353
33114,0.9971337467218468
33115,0.9440419520975886
33116,0.9539578385389477
33117,0.9974435025463232
33118,0.9557738214979797
33119,0.9011061203738547
33120,0.9977978319971982
33121,0.3552000676254232
33122,0.9931210650759102
33123,0.9047929475304601
33124,0.12245243174855414
33125,0.9956609407707537
33126,0.9047929475304601
33127,0.9837652793410772
33128,0.9662841747099109
33129,0.9171482150809988
33130,0.9484201753399247
33131,0.9872062577894369
33132,0.9998246200590575
33133,0.9826896332433548
33134,0.9997405493919034
33135,0.6607523249141003
33136,0.8982221669627043
